IDENTIFY "[OWL]_DC-8-43"
CATEGORY NORMAL
AFTBURNR FALSE                 #HAVE AFTERBURNER?
THRAFTBN  0.0t               #THRUST WITH AFTERBURNER
THRMILIT  31.4t                #THRUST AT MILITARY POWER
THRSTREV 0.3
WEIGHCLN  61.9t                #WEIGHT CLEAN
WEIGFUEL  70.8t                #WEIGHT OF FUEL
WEIGLOAD  12.6t                #WEIGHT OF PAYLOAD
FUELABRN 0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 1.6kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  -0.62m  0.98m   18.23m  #COCKPIT POSITION
LEFTGEAR -3.24m -3.80m -1.27m  #LEFT LANDING GEAR POSITION
RIGHGEAR -3.24m -3.80m -1.27m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -3.72m 16.34m  #WHEEL POSITION
ARRESTER  0.0m -2.00m -5.85m
MACHNGUN -0.5m  -0.80m  1.45m  #MACHINE GUN POSITION
MACHNGN2 0.5m  -0.80m  1.45m  #MACHINE GUN POSITION
SMOKEGEN -7.70m -2.10m -0.00m  #SMOKE GENERATOR POSITION
VAPORPO0  21.710m  1.000m -8.53m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  4.45m  -0.25m -3.89m  #VAPOR POSITION (Wings Spread)
HTRADIUS  25.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 SMK

STRENGTH 7

CRITAOAP  15deg               #CRITICAL AOA POSITIVE
CRITAOAM -10deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.8MACH              #CRITICAL SPEED
MAXSPEED 0.9MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.8                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.3                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.8                  #EFFECT OF SPOILER FOR Cd

WINGAREA 272m^2                #WING AREA

MXIPTAOA 20.0deg              #MAX INPUT AOA
MXIPTSSA 8.0deg               #MAX INPUT SSA
MXIPTROL 40.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 80kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 150kt                 #FULLY MANEUVABLE SPEED
CPITMANE 4.0                 #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 5.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 2.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED



INITIGUN 0                

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.78MACH              #CRUISING SPEED
REFACRUS 30000ft              #CRUISING ALTITUDE
REFTCRUS 0.9                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 120kt                 #LANDING SPEED
REFAOALD 7deg                 #LANDING AOA
REFLNRWY 950m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.4                 #LANDING THROTTLE SETTING

AUTOCALC
