REM Manuf. Masa-AT
REM Kawasaki T-4 2ndary Jet Trainer
REM 31st squadron
REM OHP Ed'
IDENTIFY "Kawasaki_T-4"
CATEGORY TRAINER
AFTBURNR FALSE                #HAVE AFTERBURNER?
THRAFTBN 0.0t                #THRUST WITH AFTERBURNER
THRMILIT 3.32t                #THRUST AT MILITARY POWER
WEIGHCLN 3.79t                #WEIGHT CLEAN
WEIGFUEL 1.652t                #WEIGHT OF FUEL
WEIGLOAD 0.45t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.68kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  0.36m   3.40m  #COCKPIT POSITION
LEFTGEAR -1.66m -1.745m -0.50m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.66m -1.745m -0.50m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.775m  4.73m  #WHEEL POSITION
ARRESTER  0.0m -0.20m -5.00m
MACHNGUN 0.00m 0.00m  0.00m  #MACHINE GUN POSITION
SMOKEGEN  0.0m  0.00m -6.30m  #SMOKE GENERATOR POSITION
VAPORPO0  5.04m  -0.35m -2.20m  #VAPOR POSITION (Wings Swept back)
VAPORPO1  5.04m  -0.35m -2.20m  #VAPOR POSITION (Wings Spread)
HTRADIUS 8.0m                #OUTSIDE SPHERE RADIUS

STRENGTH 8

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 916km/h              #CRITICAL SPEED
MAXSPEED 1135km/h              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.3                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.35                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.75                  #EFFECT OF GEAR FOR Cd
CDSPOILR 1.4                  #EFFECT OF SPOILER FOR Cd

WINGAREA 21m^2                #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 7.0deg               #MAX INPUT SSA
MXIPTROL 175.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 55kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 90kt                #FULLY MANEUVABLE SPEED
CPITMANE 8.3                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.1                  #PITCH STABILITY CONSTANT
CYAWMANE 5.4                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.8                  #YAW STABILITY CONSTANT
CROLLMAN 2.9                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 1.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW TRUE                 #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                    #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1100km/h              #CRUISING SPEED
REFACRUS 15300ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 105kt                 #LANDING SPEED
REFAOALD 10deg                 #LANDING AOA
REFLNRWY 640m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.36                  #LANDING THROTTLE SETTING

AUTOCALC
